timestamp,datetime_utc,equity
1649012400000,2022-04-03 19:00:00+00:00,9461.180762322745
1649016000000,2022-04-03 20:00:00+00:00,9461.180762322745
1649019600000,2022-04-03 21:00:00+00:00,9461.180762322745
1649023200000,2022-04-03 22:00:00+00:00,9461.180762322745
1649026800000,2022-04-03 23:00:00+00:00,9461.180762322745
1649030400000,2022-04-04 00:00:00+00:00,9461.180762322745
1649034000000,2022-04-04 01:00:00+00:00,9461.180762322745
1649037600000,2022-04-04 02:00:00+00:00,9461.180762322745
1649041200000,2022-04-04 03:00:00+00:00,9461.180762322745
1649044800000,2022-04-04 04:00:00+00:00,9461.180762322745
1649048400000,2022-04-04 05:00:00+00:00,9461.180762322745
1649052000000,2022-04-04 06:00:00+00:00,9461.180762322745
1649055600000,2022-04-04 07:00:00+00:00,9461.180762322745
1649059200000,2022-04-04 08:00:00+00:00,9461.180762322745
1649062800000,2022-04-04 09:00:00+00:00,9461.180762322745
1649066400000,2022-04-04 10:00:00+00:00,9461.180762322745
1649070000000,2022-04-04 11:00:00+00:00,9461.180762322745
1649073600000,2022-04-04 12:00:00+00:00,9461.180762322745
1649077200000,2022-04-04 13:00:00+00:00,9461.180762322745
1649080800000,2022-04-04 14:00:00+00:00,9461.180762322745
1649084400000,2022-04-04 15:00:00+00:00,9461.180762322745
1649088000000,2022-04-04 16:00:00+00:00,9461.180762322745
1649091600000,2022-04-04 17:00:00+00:00,9461.180762322745
1649095200000,2022-04-04 18:00:00+00:00,9461.180762322745
1649098800000,2022-04-04 19:00:00+00:00,9461.180762322745
1649102400000,2022-04-04 20:00:00+00:00,9461.180762322745
1649106000000,2022-04-04 21:00:00+00:00,9461.180762322745
1649109600000,2022-04-04 22:00:00+00:00,9461.180762322745
1649113200000,2022-04-04 23:00:00+00:00,9461.180762322745
1649116800000,2022-04-05 00:00:00+00:00,9461.180762322745
1649120400000,2022-04-05 01:00:00+00:00,9461.180762322745
1649124000000,2022-04-05 02:00:00+00:00,9461.180762322745
1649127600000,2022-04-05 03:00:00+00:00,9461.180762322745
1649131200000,2022-04-05 04:00:00+00:00,9461.180762322745
1649134800000,2022-04-05 05:00:00+00:00,9461.180762322745
1649138400000,2022-04-05 06:00:00+00:00,9461.180762322745
1649142000000,2022-04-05 07:00:00+00:00,9461.180762322745
1649145600000,2022-04-05 08:00:00+00:00,9461.180762322745
1649149200000,2022-04-05 09:00:00+00:00,9461.180762322745
1649152800000,2022-04-05 10:00:00+00:00,9461.180762322745
1649156400000,2022-04-05 11:00:00+00:00,9461.180762322745
1649160000000,2022-04-05 12:00:00+00:00,9461.180762322745
1649163600000,2022-04-05 13:00:00+00:00,9461.180762322745
1649167200000,2022-04-05 14:00:00+00:00,9461.180762322745
1649170800000,2022-04-05 15:00:00+00:00,9411.532408253186
1649174400000,2022-04-05 16:00:00+00:00,9411.532408253186
1649178000000,2022-04-05 17:00:00+00:00,9411.532408253186
1649181600000,2022-04-05 18:00:00+00:00,9411.532408253186
1649185200000,2022-04-05 19:00:00+00:00,9411.532408253186
1649188800000,2022-04-05 20:00:00+00:00,9411.532408253186
1649192400000,2022-04-05 21:00:00+00:00,9411.532408253186
1649196000000,2022-04-05 22:00:00+00:00,9411.532408253186
1649199600000,2022-04-05 23:00:00+00:00,9411.532408253186
1649203200000,2022-04-06 00:00:00+00:00,9411.532408253186
1649206800000,2022-04-06 01:00:00+00:00,9411.532408253186
1649210400000,2022-04-06 02:00:00+00:00,9411.532408253186
1649214000000,2022-04-06 03:00:00+00:00,9411.532408253186
1649217600000,2022-04-06 04:00:00+00:00,9411.532408253186
1649221200000,2022-04-06 05:00:00+00:00,9411.532408253186
1649224800000,2022-04-06 06:00:00+00:00,9411.532408253186
1649228400000,2022-04-06 07:00:00+00:00,9411.532408253186
1649232000000,2022-04-06 08:00:00+00:00,9411.532408253186
1649235600000,2022-04-06 09:00:00+00:00,9411.532408253186
1649239200000,2022-04-06 10:00:00+00:00,9411.532408253186
1649242800000,2022-04-06 11:00:00+00:00,9411.532408253186
1649246400000,2022-04-06 12:00:00+00:00,9411.532408253186
1649250000000,2022-04-06 13:00:00+00:00,9411.532408253186
1649253600000,2022-04-06 14:00:00+00:00,9411.532408253186
1649257200000,2022-04-06 15:00:00+00:00,9411.532408253186
1649260800000,2022-04-06 16:00:00+00:00,9411.532408253186
1649264400000,2022-04-06 17:00:00+00:00,9411.532408253186
1649268000000,2022-04-06 18:00:00+00:00,9411.532408253186
1649271600000,2022-04-06 19:00:00+00:00,9411.532408253186
1649275200000,2022-04-06 20:00:00+00:00,9411.532408253186
1649278800000,2022-04-06 21:00:00+00:00,9411.532408253186
1649282400000,2022-04-06 22:00:00+00:00,9411.532408253186
1649286000000,2022-04-06 23:00:00+00:00,9411.532408253186
1649289600000,2022-04-07 00:00:00+00:00,9411.532408253186
1649293200000,2022-04-07 01:00:00+00:00,9411.532408253186
1649296800000,2022-04-07 02:00:00+00:00,9411.532408253186
1649300400000,2022-04-07 03:00:00+00:00,9411.532408253186
1649304000000,2022-04-07 04:00:00+00:00,9411.532408253186
1649307600000,2022-04-07 05:00:00+00:00,9411.532408253186
1649311200000,2022-04-07 06:00:00+00:00,9411.532408253186
1649314800000,2022-04-07 07:00:00+00:00,9411.532408253186
1649318400000,2022-04-07 08:00:00+00:00,9411.532408253186
1649322000000,2022-04-07 09:00:00+00:00,9411.532408253186
1649325600000,2022-04-07 10:00:00+00:00,9411.532408253186
1649329200000,2022-04-07 11:00:00+00:00,9411.532408253186
1649332800000,2022-04-07 12:00:00+00:00,9411.532408253186
1649336400000,2022-04-07 13:00:00+00:00,9411.532408253186
1649340000000,2022-04-07 14:00:00+00:00,9411.532408253186
1649343600000,2022-04-07 15:00:00+00:00,9411.532408253186
1649347200000,2022-04-07 16:00:00+00:00,9411.532408253186
1649350800000,2022-04-07 17:00:00+00:00,9411.532408253186
1649354400000,2022-04-07 18:00:00+00:00,9411.532408253186
1649358000000,2022-04-07 19:00:00+00:00,9411.532408253186
1649361600000,2022-04-07 20:00:00+00:00,9411.532408253186
1649365200000,2022-04-07 21:00:00+00:00,9411.532408253186
1649368800000,2022-04-07 22:00:00+00:00,9411.532408253186
1649372400000,2022-04-07 23:00:00+00:00,9411.532408253186
1649376000000,2022-04-08 00:00:00+00:00,9411.532408253186
1649379600000,2022-04-08 01:00:00+00:00,9411.532408253186
1649383200000,2022-04-08 02:00:00+00:00,9411.532408253186
1649386800000,2022-04-08 03:00:00+00:00,9411.532408253186
1649390400000,2022-04-08 04:00:00+00:00,9411.532408253186
1649394000000,2022-04-08 05:00:00+00:00,9411.532408253186
1649397600000,2022-04-08 06:00:00+00:00,9411.532408253186
1649401200000,2022-04-08 07:00:00+00:00,9411.532408253186
1649404800000,2022-04-08 08:00:00+00:00,9411.532408253186
1649408400000,2022-04-08 09:00:00+00:00,9411.532408253186
1649412000000,2022-04-08 10:00:00+00:00,9411.532408253186
1649415600000,2022-04-08 11:00:00+00:00,9411.532408253186
1649419200000,2022-04-08 12:00:00+00:00,9411.532408253186
1649422800000,2022-04-08 13:00:00+00:00,9411.532408253186
1649426400000,2022-04-08 14:00:00+00:00,9411.532408253186
1649430000000,2022-04-08 15:00:00+00:00,9366.065793233796
1649433600000,2022-04-08 16:00:00+00:00,9366.065793233796
1649437200000,2022-04-08 17:00:00+00:00,9366.065793233796
1649440800000,2022-04-08 18:00:00+00:00,9366.065793233796
1649444400000,2022-04-08 19:00:00+00:00,9366.065793233796
1649448000000,2022-04-08 20:00:00+00:00,9366.065793233796
1649451600000,2022-04-08 21:00:00+00:00,9366.065793233796
1649455200000,2022-04-08 22:00:00+00:00,9366.065793233796
1649458800000,2022-04-08 23:00:00+00:00,9366.065793233796
1649462400000,2022-04-09 00:00:00+00:00,9366.065793233796
1649466000000,2022-04-09 01:00:00+00:00,9366.065793233796
1649469600000,2022-04-09 02:00:00+00:00,9366.065793233796
1649473200000,2022-04-09 03:00:00+00:00,9366.065793233796
1649476800000,2022-04-09 04:00:00+00:00,9366.065793233796
1649480400000,2022-04-09 05:00:00+00:00,9366.065793233796
1649484000000,2022-04-09 06:00:00+00:00,9366.065793233796
1649487600000,2022-04-09 07:00:00+00:00,9366.065793233796
1649491200000,2022-04-09 08:00:00+00:00,9366.065793233796
1649494800000,2022-04-09 09:00:00+00:00,9366.065793233796
1649498400000,2022-04-09 10:00:00+00:00,9366.065793233796
1649502000000,2022-04-09 11:00:00+00:00,9366.065793233796
1649505600000,2022-04-09 12:00:00+00:00,9366.065793233796
1649509200000,2022-04-09 13:00:00+00:00,9366.065793233796
1649512800000,2022-04-09 14:00:00+00:00,9366.065793233796
1649516400000,2022-04-09 15:00:00+00:00,9366.065793233796
1649520000000,2022-04-09 16:00:00+00:00,9366.065793233796
1649523600000,2022-04-09 17:00:00+00:00,9366.065793233796
1649527200000,2022-04-09 18:00:00+00:00,9366.065793233796
1649530800000,2022-04-09 19:00:00+00:00,9366.065793233796
1649534400000,2022-04-09 20:00:00+00:00,9366.065793233796
1649538000000,2022-04-09 21:00:00+00:00,9366.065793233796
1649541600000,2022-04-09 22:00:00+00:00,9366.065793233796
1649545200000,2022-04-09 23:00:00+00:00,9366.065793233796
1649548800000,2022-04-10 00:00:00+00:00,9366.065793233796
1649552400000,2022-04-10 01:00:00+00:00,9366.065793233796
1649556000000,2022-04-10 02:00:00+00:00,9366.065793233796
1649559600000,2022-04-10 03:00:00+00:00,9366.065793233796
1649563200000,2022-04-10 04:00:00+00:00,9366.065793233796
1649566800000,2022-04-10 05:00:00+00:00,9366.065793233796
1649570400000,2022-04-10 06:00:00+00:00,9366.065793233796
1649574000000,2022-04-10 07:00:00+00:00,9366.065793233796
1649577600000,2022-04-10 08:00:00+00:00,9366.065793233796
1649581200000,2022-04-10 09:00:00+00:00,9366.065793233796
1649584800000,2022-04-10 10:00:00+00:00,9366.065793233796
1649588400000,2022-04-10 11:00:00+00:00,9366.065793233796
1649592000000,2022-04-10 12:00:00+00:00,9366.065793233796
1649595600000,2022-04-10 13:00:00+00:00,9366.065793233796
1649599200000,2022-04-10 14:00:00+00:00,9366.065793233796
1649602800000,2022-04-10 15:00:00+00:00,9366.065793233796
1649606400000,2022-04-10 16:00:00+00:00,9366.065793233796
1649610000000,2022-04-10 17:00:00+00:00,9366.065793233796
1649613600000,2022-04-10 18:00:00+00:00,9320.67678430865
1649617200000,2022-04-10 19:00:00+00:00,9320.67678430865
1649620800000,2022-04-10 20:00:00+00:00,9320.67678430865
1649624400000,2022-04-10 21:00:00+00:00,9320.67678430865
1649628000000,2022-04-10 22:00:00+00:00,9320.67678430865
1649631600000,2022-04-10 23:00:00+00:00,9320.67678430865
1649635200000,2022-04-11 00:00:00+00:00,9320.67678430865
1649638800000,2022-04-11 01:00:00+00:00,9320.67678430865
1649642400000,2022-04-11 02:00:00+00:00,9320.67678430865
1649646000000,2022-04-11 03:00:00+00:00,9320.67678430865
1649649600000,2022-04-11 04:00:00+00:00,9320.67678430865
1649653200000,2022-04-11 05:00:00+00:00,9320.67678430865
1649656800000,2022-04-11 06:00:00+00:00,9320.67678430865
1649660400000,2022-04-11 07:00:00+00:00,9320.67678430865
1649664000000,2022-04-11 08:00:00+00:00,9320.67678430865
1649667600000,2022-04-11 09:00:00+00:00,9320.67678430865
1649671200000,2022-04-11 10:00:00+00:00,9320.67678430865
1649674800000,2022-04-11 11:00:00+00:00,9320.67678430865
1649678400000,2022-04-11 12:00:00+00:00,9320.67678430865
1649682000000,2022-04-11 13:00:00+00:00,9320.67678430865
1649685600000,2022-04-11 14:00:00+00:00,9320.67678430865
1649689200000,2022-04-11 15:00:00+00:00,9320.67678430865
1649692800000,2022-04-11 16:00:00+00:00,9320.67678430865
1649696400000,2022-04-11 17:00:00+00:00,9320.67678430865
1649700000000,2022-04-11 18:00:00+00:00,9320.67678430865
1649703600000,2022-04-11 19:00:00+00:00,9320.67678430865
1649707200000,2022-04-11 20:00:00+00:00,9320.67678430865
1649710800000,2022-04-11 21:00:00+00:00,9320.67678430865
1649714400000,2022-04-11 22:00:00+00:00,9320.67678430865
1649718000000,2022-04-11 23:00:00+00:00,9320.67678430865
1649721600000,2022-04-12 00:00:00+00:00,9320.67678430865
1649725200000,2022-04-12 01:00:00+00:00,9320.67678430865
1649728800000,2022-04-12 02:00:00+00:00,9320.67678430865
1649732400000,2022-04-12 03:00:00+00:00,9320.67678430865
1649736000000,2022-04-12 04:00:00+00:00,9320.67678430865
1649739600000,2022-04-12 05:00:00+00:00,9320.67678430865
1649743200000,2022-04-12 06:00:00+00:00,9320.67678430865
1649746800000,2022-04-12 07:00:00+00:00,9320.67678430865
1649750400000,2022-04-12 08:00:00+00:00,9320.67678430865
1649754000000,2022-04-12 09:00:00+00:00,9320.67678430865
1649757600000,2022-04-12 10:00:00+00:00,9320.67678430865
1649761200000,2022-04-12 11:00:00+00:00,9320.67678430865
1649764800000,2022-04-12 12:00:00+00:00,9320.67678430865
1649768400000,2022-04-12 13:00:00+00:00,9320.67678430865
1649772000000,2022-04-12 14:00:00+00:00,9320.67678430865
1649775600000,2022-04-12 15:00:00+00:00,9320.67678430865
1649779200000,2022-04-12 16:00:00+00:00,9320.67678430865
1649782800000,2022-04-12 17:00:00+00:00,9320.67678430865
1649786400000,2022-04-12 18:00:00+00:00,9320.67678430865
1649790000000,2022-04-12 19:00:00+00:00,9320.67678430865
1649793600000,2022-04-12 20:00:00+00:00,9320.67678430865
1649797200000,2022-04-12 21:00:00+00:00,9320.67678430865
1649800800000,2022-04-12 22:00:00+00:00,9320.67678430865
1649804400000,2022-04-12 23:00:00+00:00,9320.67678430865
1649808000000,2022-04-13 00:00:00+00:00,9320.67678430865
1649811600000,2022-04-13 01:00:00+00:00,9320.67678430865
1649815200000,2022-04-13 02:00:00+00:00,9320.67678430865
1649818800000,2022-04-13 03:00:00+00:00,9320.67678430865
1649822400000,2022-04-13 04:00:00+00:00,9320.67678430865
1649826000000,2022-04-13 05:00:00+00:00,9320.67678430865
1649829600000,2022-04-13 06:00:00+00:00,9320.67678430865
1649833200000,2022-04-13 07:00:00+00:00,9320.67678430865
1649836800000,2022-04-13 08:00:00+00:00,9320.67678430865
1649840400000,2022-04-13 09:00:00+00:00,9320.67678430865
1649844000000,2022-04-13 10:00:00+00:00,9320.67678430865
1649847600000,2022-04-13 11:00:00+00:00,9320.67678430865
1649851200000,2022-04-13 12:00:00+00:00,9320.67678430865
1649854800000,2022-04-13 13:00:00+00:00,9320.67678430865
1649858400000,2022-04-13 14:00:00+00:00,9438.342863370955
1649862000000,2022-04-13 15:00:00+00:00,9438.342863370955
1649865600000,2022-04-13 16:00:00+00:00,9438.342863370955
1649869200000,2022-04-13 17:00:00+00:00,9438.342863370955
1649872800000,2022-04-13 18:00:00+00:00,9438.342863370955
1649876400000,2022-04-13 19:00:00+00:00,9438.342863370955
1649880000000,2022-04-13 20:00:00+00:00,9438.342863370955
1649883600000,2022-04-13 21:00:00+00:00,9438.342863370955
1649887200000,2022-04-13 22:00:00+00:00,9438.342863370955
1649890800000,2022-04-13 23:00:00+00:00,9438.342863370955
1649894400000,2022-04-14 00:00:00+00:00,9438.342863370955
1649898000000,2022-04-14 01:00:00+00:00,9438.342863370955
1649901600000,2022-04-14 02:00:00+00:00,9438.342863370955
1649905200000,2022-04-14 03:00:00+00:00,9438.342863370955
1649908800000,2022-04-14 04:00:00+00:00,9438.342863370955
1649912400000,2022-04-14 05:00:00+00:00,9438.342863370955
1649916000000,2022-04-14 06:00:00+00:00,9438.342863370955
1649919600000,2022-04-14 07:00:00+00:00,9438.342863370955
1649923200000,2022-04-14 08:00:00+00:00,9438.342863370955
1649926800000,2022-04-14 09:00:00+00:00,9438.342863370955
1649930400000,2022-04-14 10:00:00+00:00,9438.342863370955
1649934000000,2022-04-14 11:00:00+00:00,9438.342863370955
1649937600000,2022-04-14 12:00:00+00:00,9438.342863370955
1649941200000,2022-04-14 13:00:00+00:00,9438.342863370955
1649944800000,2022-04-14 14:00:00+00:00,9438.342863370955
1649948400000,2022-04-14 15:00:00+00:00,9438.342863370955
1649952000000,2022-04-14 16:00:00+00:00,9438.342863370955
1649955600000,2022-04-14 17:00:00+00:00,9438.342863370955
1649959200000,2022-04-14 18:00:00+00:00,9438.342863370955
1649962800000,2022-04-14 19:00:00+00:00,9438.342863370955
1649966400000,2022-04-14 20:00:00+00:00,9438.342863370955
1649970000000,2022-04-14 21:00:00+00:00,9438.342863370955
1649973600000,2022-04-14 22:00:00+00:00,9438.342863370955
1649977200000,2022-04-14 23:00:00+00:00,9438.342863370955
1649980800000,2022-04-15 00:00:00+00:00,9438.342863370955
1649984400000,2022-04-15 01:00:00+00:00,9438.342863370955
1649988000000,2022-04-15 02:00:00+00:00,9438.342863370955
1649991600000,2022-04-15 03:00:00+00:00,9438.342863370955
1649995200000,2022-04-15 04:00:00+00:00,9438.342863370955
1649998800000,2022-04-15 05:00:00+00:00,9438.342863370955
1650002400000,2022-04-15 06:00:00+00:00,9438.342863370955
1650006000000,2022-04-15 07:00:00+00:00,9438.342863370955
1650009600000,2022-04-15 08:00:00+00:00,9438.342863370955
1650013200000,2022-04-15 09:00:00+00:00,9438.342863370955
1650016800000,2022-04-15 10:00:00+00:00,9438.342863370955
1650020400000,2022-04-15 11:00:00+00:00,9438.342863370955
1650024000000,2022-04-15 12:00:00+00:00,9438.342863370955
1650027600000,2022-04-15 13:00:00+00:00,9438.342863370955
1650031200000,2022-04-15 14:00:00+00:00,9438.342863370955
1650034800000,2022-04-15 15:00:00+00:00,9395.196384808636
1650038400000,2022-04-15 16:00:00+00:00,9395.196384808636
1650042000000,2022-04-15 17:00:00+00:00,9395.196384808636
1650045600000,2022-04-15 18:00:00+00:00,9395.196384808636
1650049200000,2022-04-15 19:00:00+00:00,9395.196384808636
1650052800000,2022-04-15 20:00:00+00:00,9395.196384808636
1650056400000,2022-04-15 21:00:00+00:00,9395.196384808636
1650060000000,2022-04-15 22:00:00+00:00,9395.196384808636
1650063600000,2022-04-15 23:00:00+00:00,9395.196384808636
1650067200000,2022-04-16 00:00:00+00:00,9395.196384808636
1650070800000,2022-04-16 01:00:00+00:00,9395.196384808636
1650074400000,2022-04-16 02:00:00+00:00,9395.196384808636
1650078000000,2022-04-16 03:00:00+00:00,9395.196384808636
1650081600000,2022-04-16 04:00:00+00:00,9395.196384808636
1650085200000,2022-04-16 05:00:00+00:00,9395.196384808636
1650088800000,2022-04-16 06:00:00+00:00,9395.196384808636
1650092400000,2022-04-16 07:00:00+00:00,9395.196384808636
1650096000000,2022-04-16 08:00:00+00:00,9395.196384808636
1650099600000,2022-04-16 09:00:00+00:00,9395.196384808636
1650103200000,2022-04-16 10:00:00+00:00,9395.196384808636
1650106800000,2022-04-16 11:00:00+00:00,9395.196384808636
1650110400000,2022-04-16 12:00:00+00:00,9395.196384808636
1650114000000,2022-04-16 13:00:00+00:00,9395.196384808636
1650117600000,2022-04-16 14:00:00+00:00,9395.196384808636
1650121200000,2022-04-16 15:00:00+00:00,9395.196384808636
1650124800000,2022-04-16 16:00:00+00:00,9395.196384808636
1650128400000,2022-04-16 17:00:00+00:00,9395.196384808636
1650132000000,2022-04-16 18:00:00+00:00,9395.196384808636
1650135600000,2022-04-16 19:00:00+00:00,9395.196384808636
1650139200000,2022-04-16 20:00:00+00:00,9395.196384808636
1650142800000,2022-04-16 21:00:00+00:00,9395.196384808636
1650146400000,2022-04-16 22:00:00+00:00,9395.196384808636
1650150000000,2022-04-16 23:00:00+00:00,9395.196384808636
1650153600000,2022-04-17 00:00:00+00:00,9395.196384808636
1650157200000,2022-04-17 01:00:00+00:00,9395.196384808636
1650160800000,2022-04-17 02:00:00+00:00,9395.196384808636
1650164400000,2022-04-17 03:00:00+00:00,9395.196384808636
1650168000000,2022-04-17 04:00:00+00:00,9395.196384808636
1650171600000,2022-04-17 05:00:00+00:00,9395.196384808636
1650175200000,2022-04-17 06:00:00+00:00,9395.196384808636
1650178800000,2022-04-17 07:00:00+00:00,9395.196384808636
1650182400000,2022-04-17 08:00:00+00:00,9395.196384808636
1650186000000,2022-04-17 09:00:00+00:00,9395.196384808636
1650189600000,2022-04-17 10:00:00+00:00,9395.196384808636
1650193200000,2022-04-17 11:00:00+00:00,9395.196384808636
1650196800000,2022-04-17 12:00:00+00:00,9395.196384808636
1650200400000,2022-04-17 13:00:00+00:00,9395.196384808636
1650204000000,2022-04-17 14:00:00+00:00,9395.196384808636
1650207600000,2022-04-17 15:00:00+00:00,9395.196384808636
1650211200000,2022-04-17 16:00:00+00:00,9395.196384808636
1650214800000,2022-04-17 17:00:00+00:00,9395.196384808636
1650218400000,2022-04-17 18:00:00+00:00,9395.196384808636
1650222000000,2022-04-17 19:00:00+00:00,9395.196384808636
1650225600000,2022-04-17 20:00:00+00:00,9395.196384808636
1650229200000,2022-04-17 21:00:00+00:00,9395.196384808636
1650232800000,2022-04-17 22:00:00+00:00,9395.196384808636
1650236400000,2022-04-17 23:00:00+00:00,9395.196384808636
1650240000000,2022-04-18 00:00:00+00:00,9395.196384808636
1650243600000,2022-04-18 01:00:00+00:00,9395.196384808636
1650247200000,2022-04-18 02:00:00+00:00,9395.196384808636
1650250800000,2022-04-18 03:00:00+00:00,9395.196384808636
1650254400000,2022-04-18 04:00:00+00:00,9395.196384808636
1650258000000,2022-04-18 05:00:00+00:00,9389.421655685883
1650261600000,2022-04-18 06:00:00+00:00,9389.421655685883
1650265200000,2022-04-18 07:00:00+00:00,9389.421655685883
1650268800000,2022-04-18 08:00:00+00:00,9389.421655685883
1650272400000,2022-04-18 09:00:00+00:00,9389.421655685883
1650276000000,2022-04-18 10:00:00+00:00,9389.421655685883
1650279600000,2022-04-18 11:00:00+00:00,9389.421655685883
1650283200000,2022-04-18 12:00:00+00:00,9389.421655685883
1650286800000,2022-04-18 13:00:00+00:00,9389.421655685883
1650290400000,2022-04-18 14:00:00+00:00,9389.421655685883
1650294000000,2022-04-18 15:00:00+00:00,9389.421655685883
1650297600000,2022-04-18 16:00:00+00:00,9389.421655685883
1650301200000,2022-04-18 17:00:00+00:00,9389.421655685883
1650304800000,2022-04-18 18:00:00+00:00,9335.11952644602
1650308400000,2022-04-18 19:00:00+00:00,9335.11952644602
1650312000000,2022-04-18 20:00:00+00:00,9335.11952644602
1650315600000,2022-04-18 21:00:00+00:00,9335.11952644602
1650319200000,2022-04-18 22:00:00+00:00,9335.11952644602
1650322800000,2022-04-18 23:00:00+00:00,9335.11952644602
1650326400000,2022-04-19 00:00:00+00:00,9335.11952644602
1650330000000,2022-04-19 01:00:00+00:00,9335.11952644602
1650333600000,2022-04-19 02:00:00+00:00,9335.11952644602
1650337200000,2022-04-19 03:00:00+00:00,9335.11952644602
1650340800000,2022-04-19 04:00:00+00:00,9335.11952644602
1650344400000,2022-04-19 05:00:00+00:00,9335.11952644602
1650348000000,2022-04-19 06:00:00+00:00,9335.11952644602
1650351600000,2022-04-19 07:00:00+00:00,9335.11952644602
1650355200000,2022-04-19 08:00:00+00:00,9335.11952644602
1650358800000,2022-04-19 09:00:00+00:00,9335.11952644602
1650362400000,2022-04-19 10:00:00+00:00,9335.11952644602
1650366000000,2022-04-19 11:00:00+00:00,9335.11952644602
1650369600000,2022-04-19 12:00:00+00:00,9335.11952644602
1650373200000,2022-04-19 13:00:00+00:00,9335.11952644602
1650376800000,2022-04-19 14:00:00+00:00,9335.11952644602
1650380400000,2022-04-19 15:00:00+00:00,9335.11952644602
1650384000000,2022-04-19 16:00:00+00:00,9335.11952644602
1650387600000,2022-04-19 17:00:00+00:00,9335.11952644602
1650391200000,2022-04-19 18:00:00+00:00,9335.11952644602
1650394800000,2022-04-19 19:00:00+00:00,9335.11952644602
1650398400000,2022-04-19 20:00:00+00:00,9335.11952644602
1650402000000,2022-04-19 21:00:00+00:00,9335.11952644602
1650405600000,2022-04-19 22:00:00+00:00,9335.11952644602
1650409200000,2022-04-19 23:00:00+00:00,9335.11952644602
1650412800000,2022-04-20 00:00:00+00:00,9335.11952644602
1650416400000,2022-04-20 01:00:00+00:00,9335.11952644602
1650420000000,2022-04-20 02:00:00+00:00,9335.11952644602
1650423600000,2022-04-20 03:00:00+00:00,9335.11952644602
1650427200000,2022-04-20 04:00:00+00:00,9335.11952644602
1650430800000,2022-04-20 05:00:00+00:00,9335.11952644602
1650434400000,2022-04-20 06:00:00+00:00,9335.11952644602
1650438000000,2022-04-20 07:00:00+00:00,9335.11952644602
1650441600000,2022-04-20 08:00:00+00:00,9335.11952644602
1650445200000,2022-04-20 09:00:00+00:00,9335.11952644602
1650448800000,2022-04-20 10:00:00+00:00,9335.11952644602
1650452400000,2022-04-20 11:00:00+00:00,9335.11952644602
1650456000000,2022-04-20 12:00:00+00:00,9335.11952644602
1650459600000,2022-04-20 13:00:00+00:00,9335.11952644602
1650463200000,2022-04-20 14:00:00+00:00,9335.11952644602
1650466800000,2022-04-20 15:00:00+00:00,9335.11952644602
1650470400000,2022-04-20 16:00:00+00:00,9335.11952644602
1650474000000,2022-04-20 17:00:00+00:00,9335.11952644602
1650477600000,2022-04-20 18:00:00+00:00,9335.11952644602
1650481200000,2022-04-20 19:00:00+00:00,9335.11952644602
1650484800000,2022-04-20 20:00:00+00:00,9335.11952644602
1650488400000,2022-04-20 21:00:00+00:00,9335.11952644602
1650492000000,2022-04-20 22:00:00+00:00,9335.11952644602
1650495600000,2022-04-20 23:00:00+00:00,9335.11952644602
1650499200000,2022-04-21 00:00:00+00:00,9335.11952644602
1650502800000,2022-04-21 01:00:00+00:00,9335.11952644602
1650506400000,2022-04-21 02:00:00+00:00,9335.11952644602
1650510000000,2022-04-21 03:00:00+00:00,9335.11952644602
1650513600000,2022-04-21 04:00:00+00:00,9335.11952644602
1650517200000,2022-04-21 05:00:00+00:00,9335.11952644602
1650520800000,2022-04-21 06:00:00+00:00,9335.11952644602
1650524400000,2022-04-21 07:00:00+00:00,9335.11952644602
1650528000000,2022-04-21 08:00:00+00:00,9275.888106030514
1650531600000,2022-04-21 09:00:00+00:00,9275.888106030514
1650535200000,2022-04-21 10:00:00+00:00,9275.888106030514
1650538800000,2022-04-21 11:00:00+00:00,9275.888106030514
1650542400000,2022-04-21 12:00:00+00:00,9275.888106030514
1650546000000,2022-04-21 13:00:00+00:00,9275.888106030514
1650549600000,2022-04-21 14:00:00+00:00,9275.888106030514
1650553200000,2022-04-21 15:00:00+00:00,9275.888106030514
1650556800000,2022-04-21 16:00:00+00:00,9275.888106030514
1650560400000,2022-04-21 17:00:00+00:00,9275.888106030514
1650564000000,2022-04-21 18:00:00+00:00,9275.888106030514
1650567600000,2022-04-21 19:00:00+00:00,9275.888106030514
1650571200000,2022-04-21 20:00:00+00:00,9275.888106030514
1650574800000,2022-04-21 21:00:00+00:00,9275.888106030514
1650578400000,2022-04-21 22:00:00+00:00,9275.888106030514
1650582000000,2022-04-21 23:00:00+00:00,9275.888106030514
1650585600000,2022-04-22 00:00:00+00:00,9275.888106030514
1650589200000,2022-04-22 01:00:00+00:00,9275.888106030514
1650592800000,2022-04-22 02:00:00+00:00,9275.888106030514
1650596400000,2022-04-22 03:00:00+00:00,9275.888106030514
1650600000000,2022-04-22 04:00:00+00:00,9275.888106030514
1650603600000,2022-04-22 05:00:00+00:00,9275.888106030514
1650607200000,2022-04-22 06:00:00+00:00,9275.888106030514
1650610800000,2022-04-22 07:00:00+00:00,9275.888106030514
1650614400000,2022-04-22 08:00:00+00:00,9275.888106030514
1650618000000,2022-04-22 09:00:00+00:00,9275.888106030514
1650621600000,2022-04-22 10:00:00+00:00,9275.888106030514
1650625200000,2022-04-22 11:00:00+00:00,9275.888106030514
1650628800000,2022-04-22 12:00:00+00:00,9275.888106030514
1650632400000,2022-04-22 13:00:00+00:00,9275.888106030514
